The result of LSTDAQ 
nColl nConn InFreq[Hz]  RdFreq[Hz]  RdRate[Mbps]   nEvents Nevt[ 0] Ntrg[ 0] Nevt[ 1] Ntrg[ 1] Nevt[ 2] Ntrg[ 2] Nevt[ 3] Ntrg[ 3] Nevt[ 4] Ntrg[ 4] Nevt[ 5] Ntrg[ 5] Nevt[ 6] Ntrg[ 6] Nevt[ 7] Ntrg[ 7] Nevt[ 8] Ntrg[ 8] Nevt[ 9] Ntrg[ 9] Nevt[10] Ntrg[10] Nevt[11] Ntrg[11] Nevt[12] Ntrg[12] Nevt[13] Ntrg[13] ReadTrial
   2    14   70000      69696.982      518.984     100000    99999    99999    99999    99999    99999   100261    99999   100367    99999   100164    99999   100391    99999    99999    99999   100440    99999   100178    99999    99999    99999    99999    99999   100438    99999   100312    99999    99999   100000
   2    14   70000      69563.312      517.989     100000    99999    99999    99999    99999    99999    99999    99999   100061    99999   100340    99999   100091    99999    99999    99999   100642    99999   100377    99999   100169    99999    99999    99999   100150    99999   100011    99999    99999   100000
   2    14   70000      69698.003      518.991     100000    99999    99999    99999    99999    99999    99999    99999   100013    99999   100305    99999   100043    99999    99999    99999   100102    99999   100328    99999    99999    99999    99999    99999   100098    99999   100447    99999    99999   100000
   1     1     100        100.002        0.745       1000      999      999     1000
   1     1     100        100.087        0.745       1000      999      999     1000
   1     1     100        100.057        0.745       1000      999      999     1000
   1     1     100        100.097        0.745       1000      999      999     1000
